#definition

# set
set V := C1 C2 C3 C4 C5 C6 C7 C8 C9 C10 C11 C12 C13 C14 C15 
C16 C17 C18 C19 C20 C21 C22 C23 C24 C25 ; 	# customer set
set F := F26 F27 F28 F29 F30 
F31 F32 F33 F34 F35
F36 F37 F38 F39 F40
F41 F42 F43 F44 F45 F46
F26_1 F26_2 F26_3  
F27_1 F27_2 F27_3 
F28_1 F28_2 F28_3 
F29_1 F29_2 F29_3 
F30_1 F30_2 F30_3 
F31_1 F31_2 F31_3 
F32_1 F32_2 F32_3 
F33_1 F33_2 F33_3 
F34_1 F34_2 F34_3 
F35_1 F35_2 F35_3 
F36_1 F36_2 F36_3 
F37_1 F37_2 F37_3 
F38_1 F38_2 F38_3 
F39_1 F39_2 F39_3 
F40_1 F40_2 F40_3 
F41_1 F41_2 F41_3 
F42_1 F42_2 F42_3 
F43_1 F43_2 F43_3 
F44_1 F44_2 F44_3 
F45_1 F45_2 F45_3 
F46_1 F46_2 F46_3  ;#recharging & battery swapping station
set D0 :=N0;
set Dσ :=Nσ;


# param
param CV := 200;    		# ECV fixed cost(Topic Given)
param C := 200;   		# ECV max load
param Q := 79.69; 		# ECV/BSV battery level
param h := 1;     		# ECV consumption

param CB := 267;    		# BSV fixed cost(Topic Given)
param Qplun := 5;       # BSV max load(battery)
param hplun := 1;     	# BSV consumption
param W :=159.38;		# BSV battery level

param Ct := 10 ;		# travel cost
param Cr := 100 ;		# recharging cost
param lamda := 0.00;	# battery swap time
param Cb ;  	    # battery swap cost(BSS/BSV)
param n :=25;	   		# number of customers
param g :=10.17 ;     	# the recharging rate of ECV 



# customer demend
param m :=
C16 51.4782 63.0714 5.3852 48.0521 84.3445 76.4853 67.6240 86.3134 11.1803 61.2699 52.4690 35.3553 51.0784 85.1469 71.5891 55.2268 0.0000 39.0512 41.2311 60.2080 75.6637 10.0000 31.6228 60.4152 39.6611 5.8310 51.4782 29.5466 30.4138 61.7738 65.9697 76.3806 84.5991 82.8794 99.6243 74.6860 89.5377 72.2496 90.9340 60.2080 58.2495 46.3897 39.5601 27.2029 12.1655 13.0384 19.6469 51.4782 51.4782 51.4782 29.5466 29.5466 29.5466 30.4138 30.4138 30.4138 61.7738 61.7738 61.7738 65.9697 65.9697 65.9697 76.3806 76.3806 76.3806 84.5991 84.5991 84.5991 82.8794 82.8794 82.8794 99.6243 99.6243 99.6243 74.6860 74.6860 74.6860 89.5377 89.5377 89.5377 72.2496 72.2496 72.2496 90.9340 90.9340 90.9340 60.2080 60.2080 60.2080 58.2495 58.2495 58.2495 46.3897 46.3897 46.3897 39.5601 39.5601 39.5601 27.2029 27.2029 27.2029 12.1655 12.1655 12.1655 13.0384 13.0384 13.0384 19.6469 19.6469 19.6469 51.4782
C17 20.6155 32.1403 36.7967 45.6508 59.9083 52.2015 37.1214 61.8466 36.0555 30.1496 35.4683 26.9258 54.6260 47.1699 40.0000 39.0512 39.0512 0.0000 25.0000 21.2132 53.8516 32.0156 15.0000 30.4138 4.2426 37.5366 20.6155 13.3417 30.0000 24.5153 35.1710 37.5366 46.0652 44.6542 62.6099 42.1070 59.0085 52.7731 67.1863 38.4708 52.8015 31.8904 45.6070 38.0132 34.5398 26.9258 31.9531 20.6155 20.6155 20.6155 13.3417 13.3417 13.3417 30.0000 30.0000 30.0000 24.5153 24.5153 24.5153 35.1710 35.1710 35.1710 37.5366 37.5366 37.5366 46.0652 46.0652 46.0652 44.6542 44.6542 44.6542 62.6099 62.6099 62.6099 42.1070 42.1070 42.1070 59.0085 59.0085 59.0085 52.7731 52.7731 52.7731 67.1863 67.1863 67.1863 38.4708 38.4708 38.4708 52.8015 52.8015 52.8015 31.8904 31.8904 31.8904 45.6070 45.6070 45.6070 38.0132 38.0132 38.0132 34.5398 34.5398 34.5398 26.9258 26.9258 26.9258 31.9531 31.9531 31.9531 20.6155
C18 15.8114 24.0416 42.2966 21.1896 43.2897 35.3553 27.8029 45.2769 45.0000 22.6716 12.3693 7.0711 30.8058 51.4782 32.0156 15.8114 41.2311 25.0000 0.0000 35.0000 35.0000 40.0000 36.0555 21.2132 29.2062 43.2897 15.8114 32.7567 49.2443 45.1221 59.0931 46.8402 61.2944 50.0899 63.1269 35.4683 48.7545 32.2490 50.0899 19.1050 27.8029 7.2111 24.1868 22.8035 30.4631 29.1548 45.8912 15.8114 15.8114 15.8114 32.7567 32.7567 32.7567 49.2443 49.2443 49.2443 45.1221 45.1221 45.1221 59.0931 59.0931 59.0931 46.8402 46.8402 46.8402 61.2944 61.2944 61.2944 50.0899 50.0899 50.0899 63.1269 63.1269 63.1269 35.4683 35.4683 35.4683 48.7545 48.7545 48.7545 32.2490 32.2490 32.2490 50.0899 50.0899 50.0899 19.1050 19.1050 19.1050 27.8029 27.8029 27.8029 7.2111 7.2111 7.2111 24.1868 24.1868 24.1868 22.8035 22.8035 22.8035 30.4631 30.4631 30.4631 29.1548 29.1548 29.1548 45.8912 45.8912 45.8912 15.8114
C19 20.6155 24.7588 58.0000 55.4437 52.4309 46.0977 28.4253 54.0833 57.0088 23.4307 39.8497 40.3113 65.3758 26.9258 29.1548 42.7200 60.2080 21.2132 35.0000 0.0000 49.4975 53.1507 33.5410 25.0000 21.6333 58.7282 20.6155 33.2866 47.4342 13.4536 30.6105 16.4012 26.6833 24.1661 43.0116 29.5466 46.1736 50.4480 59.3633 38.0789 59.4811 39.4588 59.0762 54.8179 54.7083 47.8017 51.9711 20.6155 20.6155 20.6155 33.2866 33.2866 33.2866 47.4342 47.4342 47.4342 13.4536 13.4536 13.4536 30.6105 30.6105 30.6105 16.4012 16.4012 16.4012 26.6833 26.6833 26.6833 24.1661 24.1661 24.1661 43.0116 43.0116 43.0116 29.5466 29.5466 29.5466 46.1736 46.1736 46.1736 50.4480 50.4480 50.4480 59.3633 59.3633 59.3633 38.0789 38.0789 38.0789 59.4811 59.4811 59.4811 39.4588 39.4588 39.4588 59.0762 59.0762 59.0762 54.8179 54.8179 54.8179 54.7083 54.7083 54.7083 47.8017 47.8017 47.8017 51.9711 51.9711 51.9711 20.6155
C20 33.5410 24.7588 77.1622 34.4093 9.4340 5.0000 21.4009 11.1803 80.0000 26.2488 23.1948 40.3113 41.0366 46.0977 22.3607 20.6155 75.6637 53.8516 35.0000 49.4975 0.0000 75.0000 68.0074 25.0000 57.7754 78.1601 33.5410 65.2534 82.4621 62.9365 79.9812 50.0899 67.5426 46.8402 48.3735 24.3516 22.8473 5.0000 15.2971 16.1245 28.4253 29.2746 44.9444 52.2015 64.1327 64.0703 80.5047 33.5410 33.5410 33.5410 65.2534 65.2534 65.2534 82.4621 82.4621 82.4621 62.9365 62.9365 62.9365 79.9812 79.9812 79.9812 50.0899 50.0899 50.0899 67.5426 67.5426 67.5426 46.8402 46.8402 46.8402 48.3735 48.3735 48.3735 24.3516 24.3516 24.3516 22.8473 22.8473 22.8473 5.0000 5.0000 5.0000 15.2971 15.2971 15.2971 16.1245 16.1245 16.1245 28.4253 28.4253 28.4253 29.2746 29.2746 29.2746 44.9444 44.9444 44.9444 52.2015 52.2015 52.2015 64.1327 64.1327 64.1327 64.0703 64.0703 64.0703 80.5047 80.5047 80.5047 33.5410
C21 47.4342 59.4811 5.3852 51.0784 83.1505 75.1665 64.2884 85.1469 5.0000 57.5674 52.0865 35.3553 55.7584 79.0569 68.0074 55.2268 10.0000 32.0156 40.0000 53.1507 75.0000 0.0000 22.3607 57.0088 31.8277 5.8310 47.4342 20.8087 20.6155 53.2541 56.3205 69.5270 76.4003 76.6094 94.1541 70.8378 86.5852 72.1110 90.0500 59.0339 61.0983 46.1736 44.1022 31.6228 16.9706 11.4018 10.2956 47.4342 47.4342 47.4342 20.8087 20.8087 20.8087 20.6155 20.6155 20.6155 53.2541 53.2541 53.2541 56.3205 56.3205 56.3205 69.5270 69.5270 69.5270 76.4003 76.4003 76.4003 76.6094 76.6094 76.6094 94.1541 94.1541 94.1541 70.8378 70.8378 70.8378 86.5852 86.5852 86.5852 72.1110 72.1110 72.1110 90.0500 90.0500 90.0500 59.0339 59.0339 59.0339 61.0983 61.0983 61.0983 46.1736 46.1736 46.1736 44.1022 44.1022 44.1022 31.6228 31.6228 31.6228 16.9706 16.9706 16.9706 11.4018 11.4018 11.4018 10.2956 10.2956 10.2956 47.4342
C22 35.3553 47.0956 27.7308 54.4885 74.5252 66.7083 52.0865 76.4853 25.0000 45.0999 47.8853 35.3553 62.2013 60.4152 55.0000 51.4782 31.6228 15.0000 36.0555 33.5410 68.0074 22.3607 0.0000 45.2769 12.3693 28.1780 35.3553 3.6056 15.0000 31.2410 34.5254 49.7393 54.5619 57.6975 76.3217 57.0789 74.0068 66.4831 81.7863 52.2015 63.0317 43.2666 51.6236 41.2311 32.0624 23.0217 18.6011 35.3553 35.3553 35.3553 3.6056 3.6056 3.6056 15.0000 15.0000 15.0000 31.2410 31.2410 31.2410 34.5254 34.5254 34.5254 49.7393 49.7393 49.7393 54.5619 54.5619 54.5619 57.6975 57.6975 57.6975 76.3217 76.3217 76.3217 57.0789 57.0789 57.0789 74.0068 74.0068 74.0068 66.4831 66.4831 66.4831 81.7863 81.7863 81.7863 52.2015 52.2015 52.2015 63.0317 63.0317 63.0317 43.2666 43.2666 43.2666 51.6236 51.6236 51.6236 41.2311 41.2311 41.2311 32.0624 32.0624 32.0624 23.0217 23.0217 23.0217 18.6011 18.6011 18.6011 35.3553
C23 10.0000 2.8284 60.4070 35.9026 29.7321 22.3607 7.2801 31.6228 61.8466 2.0000 18.2483 28.2843 45.7056 31.6228 11.1803 20.0000 60.4152 30.4138 21.2132 25.0000 25.0000 57.0088 45.2769 0.0000 33.9559 61.3514 10.0000 43.0465 60.2080 38.2884 55.1543 30.0666 46.8722 30.8058 42.0119 14.4222 29.6142 25.4951 37.0000 13.6015 37.0540 21.0238 42.9535 43.9318 50.7740 47.5395 60.2993 10.0000 10.0000 10.0000 43.0465 43.0465 43.0465 60.2080 60.2080 60.2080 38.2884 38.2884 38.2884 55.1543 55.1543 55.1543 30.0666 30.0666 30.0666 46.8722 46.8722 46.8722 30.8058 30.8058 30.8058 42.0119 42.0119 42.0119 14.4222 14.4222 14.4222 29.6142 29.6142 29.6142 25.4951 25.4951 25.4951 37.0000 37.0000 37.0000 13.6015 13.6015 13.6015 37.0540 37.0540 37.0540 21.0238 21.0238 21.0238 42.9535 42.9535 42.9535 43.9318 43.9318 43.9318 50.7740 50.7740 50.7740 47.5395 47.5395 47.5395 60.2993 60.2993 60.2993 10.0000
C24 24.3516 35.5106 36.8782 49.7393 63.6003 55.9732 40.4475 65.5210 35.4683 33.5410 39.6989 30.8707 58.6003 48.3011 43.1045 43.2782 39.6611 4.2426 29.2062 21.6333 57.7754 31.8277 12.3693 33.9559 0.0000 37.5366 24.3516 11.6619 27.1662 22.4722 31.5753 38.0132 44.9444 45.6508 64.0781 45.0000 62.0322 56.8243 70.8802 42.5441 57.0088 36.1248 49.3356 41.1947 36.4005 28.2312 30.4138 24.3516 24.3516 24.3516 11.6619 11.6619 11.6619 27.1662 27.1662 27.1662 22.4722 22.4722 22.4722 31.5753 31.5753 31.5753 38.0132 38.0132 38.0132 44.9444 44.9444 44.9444 45.6508 45.6508 45.6508 64.0781 64.0781 64.0781 45.0000 45.0000 45.0000 62.0322 62.0322 62.0322 56.8243 56.8243 56.8243 70.8802 70.8802 70.8802 42.5441 42.5441 42.5441 57.0088 57.0088 57.0088 36.1248 36.1248 36.1248 49.3356 49.3356 49.3356 41.1947 41.1947 41.1947 36.4005 36.4005 36.4005 28.2312 28.2312 28.2312 30.4138 30.4138 30.4138 24.3516
C25 52.0000 63.9062 1.0000 52.2015 86.5794 78.6384 68.6222 88.5664 5.3852 62.0322 55.0364 38.0000 55.9017 84.4038 72.4500 58.0000 5.8310 37.5366 43.2897 58.7282 78.1601 5.8310 28.1780 61.3514 37.5366 0.0000 52.0000 26.6271 25.0799 59.0762 61.9839 75.0733 82.2010 82.0061 99.3227 75.3923 90.8020 75.0067 93.3435 62.3939 62.3618 49.0102 44.2832 31.7805 16.5529 14.1421 14.1421 52.0000 52.0000 52.0000 26.6271 26.6271 26.6271 25.0799 25.0799 25.0799 59.0762 59.0762 59.0762 61.9839 61.9839 61.9839 75.0733 75.0733 75.0733 82.2010 82.2010 82.2010 82.0061 82.0061 82.0061 99.3227 99.3227 99.3227 75.3923 75.3923 75.3923 90.8020 90.8020 90.8020 75.0067 75.0067 75.0067 93.3435 93.3435 93.3435 62.3939 62.3939 62.3939 62.3618 62.3618 62.3618 49.0102 49.0102 49.0102 44.2832 44.2832 44.2832 31.7805 31.7805 31.7805 16.5529 16.5529 16.5529 14.1421 14.1421 14.1421 14.1421 14.1421 14.1421 52.0000
F26 0.0000 12.1655 51.0784 35.0571 39.2938 31.6228 17.1172 41.2311 52.2015 10.1980 19.3132 22.3607 45.0444 36.0555 20.6155 22.3607 51.4782 20.6155 15.8114 20.6155 33.5410 47.4342 35.3553 10.0000 24.3516 52.0000 0.0000 33.0606 50.2494 32.6497 48.6004 31.0483 46.0109 34.4819 48.8365 23.4094 39.4588 33.0151 46.5725 19.1050 38.8973 19.0263 39.8121 38.0789 42.6380 38.4708 50.3587 0.0000 0.0000 0.0000 33.0606 33.0606 33.0606 50.2494 50.2494 50.2494 32.6497 32.6497 32.6497 48.6004 48.6004 48.6004 31.0483 31.0483 31.0483 46.0109 46.0109 46.0109 34.4819 34.4819 34.4819 48.8365 48.8365 48.8365 23.4094 23.4094 23.4094 39.4588 39.4588 39.4588 33.0151 33.0151 33.0151 46.5725 46.5725 46.5725 19.1050 19.1050 19.1050 38.8973 38.8973 38.8973 19.0263 19.0263 19.0263 39.8121 39.8121 39.8121 38.0789 38.0789 38.0789 42.6380 42.6380 42.6380 38.4708 38.4708 38.4708 50.3587 50.3587 50.3587 0.0000
F27 33.0606 45.0000 26.0768 50.9313 72.0069 64.1327 50.0000 73.9797 24.0416 43.0000 44.7214 31.8277 58.6003 59.9416 53.0848 48.3011 29.5466 13.3417 32.7567 33.2866 65.2534 20.8087 3.6056 43.0465 11.6619 26.6271 33.0606 0.0000 17.2627 32.4500 37.2156 49.6488 55.6058 57.3062 75.6439 55.3263 72.1110 63.5689 79.2465 49.3356 59.5483 39.9625 48.0208 37.6962 29.0000 20.0250 18.7883 33.0606 33.0606 33.0606 0.0000 0.0000 0.0000 17.2627 17.2627 17.2627 32.4500 32.4500 32.4500 37.2156 37.2156 37.2156 49.6488 49.6488 49.6488 55.6058 55.6058 55.6058 57.3062 57.3062 57.3062 75.6439 75.6439 75.6439 55.3263 55.3263 55.3263 72.1110 72.1110 72.1110 63.5689 63.5689 63.5689 79.2465 79.2465 79.2465 49.3356 49.3356 49.3356 59.5483 59.5483 59.5483 39.9625 39.9625 39.9625 48.0208 48.0208 48.0208 37.6962 37.6962 37.6962 29.0000 29.0000 29.0000 20.0250 20.0250 20.0250 18.7883 18.7883 18.7883 33.0606
F28 50.2494 62.0725 25.1794 65.6049 89.2693 81.3941 67.0671 91.2414 20.0000 60.0750 61.4654 47.1699 72.1388 74.3303 70.0000 65.0000 30.4138 30.0000 49.2443 47.4342 82.4621 20.6155 15.0000 60.2080 27.1662 25.0799 50.2494 17.2627 0.0000 42.4382 39.9625 63.1585 65.4370 71.5122 90.4434 72.0625 89.0056 80.6536 96.5091 66.4831 74.8866 56.3649 60.8276 49.0408 36.2353 28.0179 11.0000 50.2494 50.2494 50.2494 17.2627 17.2627 17.2627 0.0000 0.0000 0.0000 42.4382 42.4382 42.4382 39.9625 39.9625 39.9625 63.1585 63.1585 63.1585 65.4370 65.4370 65.4370 71.5122 71.5122 71.5122 90.4434 90.4434 90.4434 72.0625 72.0625 72.0625 89.0056 89.0056 89.0056 80.6536 80.6536 80.6536 96.5091 96.5091 96.5091 66.4831 66.4831 66.4831 74.8866 74.8866 74.8866 56.3649 56.3649 56.3649 60.8276 60.8276 60.8276 49.0408 49.0408 49.0408 36.2353 36.2353 36.2353 28.0179 28.0179 28.0179 11.0000 11.0000 11.0000 50.2494
F29 32.6497 38.1838 58.5235 66.2193 65.8027 59.5483 41.8688 67.4240 56.2228 36.7967 51.8941 49.2544 75.9276 35.0143 42.4382 55.0091 61.7738 24.5153 45.1221 13.4536 62.9365 53.2541 31.2410 38.2884 22.4722 59.0762 32.6497 32.4500 42.4382 0.0000 17.2047 23.0217 23.3452 32.0156 51.1566 42.5441 58.6941 63.7809 72.6705 51.0392 71.3092 50.5964 68.3593 62.1289 58.8218 50.6952 49.4975 32.6497 32.6497 32.6497 32.4500 32.4500 32.4500 42.4382 42.4382 42.4382 0.0000 0.0000 0.0000 17.2047 17.2047 17.2047 23.0217 23.0217 23.0217 23.3452 23.3452 23.3452 32.0156 32.0156 32.0156 51.1566 51.1566 51.1566 42.5441 42.5441 42.5441 58.6941 58.6941 58.6941 63.7809 63.7809 63.7809 72.6705 72.6705 72.6705 51.0392 51.0392 51.0392 71.3092 71.3092 71.3092 50.5964 50.5964 50.5964 68.3593 68.3593 68.3593 62.1289 62.1289 62.1289 58.8218 58.8218 58.8218 50.6952 50.6952 50.6952 49.4975 49.4975 49.4975 32.6497
F30 48.6004 55.2268 61.6847 80.2309 83.0060 76.6942 59.0339 84.6286 57.9396 53.7587 67.4166 61.9839 89.5377 49.8197 59.6406 70.7248 65.9697 35.1710 59.0931 30.6105 79.9812 56.3205 34.5254 55.1543 31.5753 61.9839 48.6004 37.2156 39.9625 17.2047 0.0000 38.0789 30.8058 46.8722 65.2763 59.6825 75.5844 80.6226 89.8721 67.4759 86.3539 65.2993 80.7775 72.6911 66.1211 57.2189 49.6588 48.6004 48.6004 48.6004 37.2156 37.2156 37.2156 39.9625 39.9625 39.9625 17.2047 17.2047 17.2047 0.0000 0.0000 0.0000 38.0789 38.0789 38.0789 30.8058 30.8058 30.8058 46.8722 46.8722 46.8722 65.2763 65.2763 65.2763 59.6825 59.6825 59.6825 75.5844 75.5844 75.5844 80.6226 80.6226 80.6226 89.8721 89.8721 89.8721 67.4759 67.4759 67.4759 86.3539 86.3539 86.3539 65.2993 65.2993 65.2993 80.7775 80.7775 80.7775 72.6911 72.6911 72.6911 66.1211 66.1211 66.1211 57.2189 57.2189 57.2189 49.6588 49.6588 49.6588 48.6004
F31 31.0483 28.2843 74.3303 65.2763 50.0000 45.6508 29.4109 51.2250 73.4098 28.0713 48.0104 53.1413 75.2396 12.0000 27.7308 50.0400 76.3806 37.5366 46.8402 16.4012 50.0899 69.5270 49.7393 30.0666 38.0132 75.0733 31.0483 49.6488 63.1585 23.0217 38.0789 0.0000 17.4642 9.0000 28.1603 26.0768 39.2046 52.5547 55.9732 43.4166 67.1193 49.4975 70.8308 68.5420 70.2140 63.7809 68.2642 31.0483 31.0483 31.0483 49.6488 49.6488 49.6488 63.1585 63.1585 63.1585 23.0217 23.0217 23.0217 38.0789 38.0789 38.0789 0.0000 0.0000 0.0000 17.4642 17.4642 17.4642 9.0000 9.0000 9.0000 28.1603 28.1603 28.1603 26.0768 26.0768 26.0768 39.2046 39.2046 39.2046 52.5547 52.5547 52.5547 55.9732 55.9732 55.9732 43.4166 43.4166 43.4166 67.1193 67.1193 67.1193 49.4975 49.4975 49.4975 70.8308 70.8308 70.8308 68.5420 68.5420 68.5420 70.2140 70.2140 70.2140 63.7809 63.7809 63.7809 68.2642 68.2642 68.2642 31.0483
F32 46.0109 45.3542 81.6088 81.0062 67.1193 63.0635 46.8188 68.2422 79.5110 44.9110 64.2806 66.9104 91.0055 24.8395 45.1885 66.6108 84.5991 46.0652 61.2944 26.6833 67.5426 76.4003 54.5619 46.8722 44.9444 82.2010 46.0109 55.6058 65.4370 23.3452 30.8058 17.4642 0.0000 22.6274 37.3363 43.4166 55.1725 70.0071 72.8011 60.4152 83.7257 65.0000 85.4751 81.4923 80.5295 72.9452 72.8354 46.0109 46.0109 46.0109 55.6058 55.6058 55.6058 65.4370 65.4370 65.4370 23.3452 23.3452 23.3452 30.8058 30.8058 30.8058 17.4642 17.4642 17.4642 0.0000 0.0000 0.0000 22.6274 22.6274 22.6274 37.3363 37.3363 37.3363 43.4166 43.4166 43.4166 55.1725 55.1725 55.1725 70.0071 70.0071 70.0071 72.8011 72.8011 72.8011 60.4152 60.4152 60.4152 83.7257 83.7257 83.7257 65.0000 65.0000 65.0000 85.4751 85.4751 85.4751 81.4923 81.4923 81.4923 80.5295 80.5295 80.5295 72.9452 72.9452 72.9452 72.8354 72.8354 72.8354 46.0109
F33 34.4819 28.4429 81.2158 66.7083 45.1774 42.0595 28.0000 46.1411 80.7094 28.8617 49.0306 56.8243 76.4853 3.0000 25.1794 50.4876 82.8794 44.6542 50.0899 24.1661 46.8402 76.6094 57.6975 30.8058 45.6508 82.0061 34.4819 57.3062 71.5122 32.0156 46.8722 9.0000 22.6274 0.0000 19.2354 22.5610 32.5576 50.0100 50.4777 43.1045 67.1863 51.5461 73.3894 72.5603 75.8222 70.0357 76.0592 34.4819 34.4819 34.4819 57.3062 57.3062 57.3062 71.5122 71.5122 71.5122 32.0156 32.0156 32.0156 46.8722 46.8722 46.8722 9.0000 9.0000 9.0000 22.6274 22.6274 22.6274 0.0000 0.0000 0.0000 19.2354 19.2354 19.2354 22.5610 22.5610 22.5610 32.5576 32.5576 32.5576 50.0100 50.0100 50.0100 50.4777 50.4777 50.4777 43.1045 43.1045 43.1045 67.1863 67.1863 67.1863 51.5461 51.5461 51.5461 73.3894 73.3894 73.3894 72.5603 72.5603 72.5603 75.8222 75.8222 75.8222 70.0357 70.0357 70.0357 76.0592 76.0592 76.0592 34.4819
F34 48.8365 39.2046 98.4784 76.0263 43.0465 43.4166 36.3593 43.1856 98.4886 40.4599 58.6686 70.1783 85.0882 16.2788 32.2490 59.0339 99.6243 62.6099 63.1269 43.0116 48.3735 94.1541 76.3217 42.0119 64.0781 99.3227 48.8365 75.6439 90.4434 51.1566 65.2763 28.1603 37.3363 19.2354 0.0000 28.6531 27.1662 52.7731 45.8912 50.9902 74.0000 62.6817 84.3801 85.9127 91.4385 86.6083 94.4299 48.8365 48.8365 48.8365 75.6439 75.6439 75.6439 90.4434 90.4434 90.4434 51.1566 51.1566 51.1566 65.2763 65.2763 65.2763 28.1603 28.1603 28.1603 37.3363 37.3363 37.3363 19.2354 19.2354 19.2354 0.0000 0.0000 0.0000 28.6531 28.6531 28.6531 27.1662 27.1662 27.1662 52.7731 52.7731 52.7731 45.8912 45.8912 45.8912 50.9902 50.9902 50.9902 74.0000 74.0000 74.0000 62.6817 62.6817 62.6817 84.3801 84.3801 84.3801 85.9127 85.9127 85.9127 91.4385 91.4385 91.4385 86.6083 86.6083 86.6083 94.4299 94.4299 94.4299 48.8365
F35 23.4094 11.6619 74.4648 47.4236 24.0832 19.6977 7.8102 25.4558 75.5844 13.4164 30.0167 42.5206 56.6480 22.0907 3.6056 30.4631 74.6860 42.1070 35.4683 29.5466 24.3516 70.8378 57.0789 14.4222 45.0000 75.3923 23.4094 55.3263 72.0625 42.5441 59.6825 26.0768 43.4166 22.5610 28.6531 0.0000 17.1172 27.4591 30.4795 22.4722 46.0977 34.2053 55.7584 57.9828 65.1920 61.7414 73.3485 23.4094 23.4094 23.4094 55.3263 55.3263 55.3263 72.0625 72.0625 72.0625 42.5441 42.5441 42.5441 59.6825 59.6825 59.6825 26.0768 26.0768 26.0768 43.4166 43.4166 43.4166 22.5610 22.5610 22.5610 28.6531 28.6531 28.6531 0.0000 0.0000 0.0000 17.1172 17.1172 17.1172 27.4591 27.4591 27.4591 30.4795 30.4795 30.4795 22.4722 22.4722 22.4722 46.0977 46.0977 46.0977 34.2053 34.2053 34.2053 55.7584 55.7584 55.7584 57.9828 57.9828 57.9828 65.1920 65.1920 65.1920 61.7414 61.7414 61.7414 73.3485 73.3485 73.3485 23.4094
F36 39.4588 27.2947 89.8443 55.2268 16.0312 18.3576 22.3607 16.0312 91.4440 29.2746 40.0000 55.4707 63.0079 30.6105 19.0263 38.9487 89.5377 59.0085 48.7545 46.1736 22.8473 86.5852 74.0068 29.6142 62.0322 90.8020 39.4588 72.1110 89.0056 58.6941 75.5844 39.2046 55.1725 32.5576 27.1662 17.1172 0.0000 27.7308 18.9737 31.4006 50.7740 45.4863 65.0692 69.8928 79.2023 76.8440 89.8053 39.4588 39.4588 39.4588 72.1110 72.1110 72.1110 89.0056 89.0056 89.0056 58.6941 58.6941 58.6941 75.5844 75.5844 75.5844 39.2046 39.2046 39.2046 55.1725 55.1725 55.1725 32.5576 32.5576 32.5576 27.1662 27.1662 27.1662 17.1172 17.1172 17.1172 0.0000 0.0000 0.0000 27.7308 27.7308 27.7308 18.9737 18.9737 18.9737 31.4006 31.4006 31.4006 50.7740 50.7740 50.7740 45.4863 45.4863 45.4863 65.0692 65.0692 65.0692 69.8928 69.8928 69.8928 79.2023 79.2023 79.2023 76.8440 76.8440 76.8440 89.8053 89.8053 89.8053 39.4588
F37 33.0151 25.8070 74.0068 29.6816 14.2127 9.4868 23.2594 15.8114 77.1038 27.0185 20.0250 37.0135 36.0694 49.4975 25.0000 17.0294 72.2496 52.7731 32.2490 50.4480 5.0000 72.1110 66.4831 25.4951 56.8243 75.0067 33.0151 63.5689 80.6536 63.7809 80.6226 52.5547 70.0071 50.0100 52.7731 27.4591 27.7308 0.0000 19.3132 14.3178 23.4307 26.0000 40.3113 48.0833 60.5310 61.0082 78.0897 33.0151 33.0151 33.0151 63.5689 63.5689 63.5689 80.6536 80.6536 80.6536 63.7809 63.7809 63.7809 80.6226 80.6226 80.6226 52.5547 52.5547 52.5547 70.0071 70.0071 70.0071 50.0100 50.0100 50.0100 52.7731 52.7731 52.7731 27.4591 27.4591 27.4591 27.7308 27.7308 27.7308 0.0000 0.0000 0.0000 19.3132 19.3132 19.3132 14.3178 14.3178 14.3178 23.4307 23.4307 23.4307 26.0000 26.0000 26.0000 40.3113 40.3113 40.3113 48.0833 48.0833 48.0833 60.5310 60.5310 60.5310 61.0082 61.0082 61.0082 78.0897 78.0897 78.0897 33.0151
F38 46.5725 35.8469 92.3472 48.7647 7.2801 15.1327 31.3050 5.3852 95.0474 37.6962 38.4708 55.5788 54.2033 48.8774 30.2324 35.9026 90.9340 67.1863 50.0899 59.3633 15.2971 90.0500 81.7863 37.0000 70.8802 93.3435 46.5725 79.2465 96.5091 72.6705 89.8721 55.9732 72.8011 50.4777 45.8912 30.4795 18.9737 19.3132 0.0000 31.0161 41.4005 44.5533 59.4811 67.3573 79.4292 79.2275 95.1893 46.5725 46.5725 46.5725 79.2465 79.2465 79.2465 96.5091 96.5091 96.5091 72.6705 72.6705 72.6705 89.8721 89.8721 89.8721 55.9732 55.9732 55.9732 72.8011 72.8011 72.8011 50.4777 50.4777 50.4777 45.8912 45.8912 45.8912 30.4795 30.4795 30.4795 18.9737 18.9737 18.9737 19.3132 19.3132 19.3132 0.0000 0.0000 0.0000 31.0161 31.0161 31.0161 41.4005 41.4005 41.4005 44.5533 44.5533 44.5533 59.4811 59.4811 59.4811 67.3573 67.3573 67.3573 79.4292 79.4292 79.4292 79.2275 79.2275 79.2275 95.1893 95.1893 95.1893 46.5725
